,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
731,Greece,1992,0.699999892598541,1.067826317455442,0.17620709660143002
732,Greece,1993,-1.59999999999999,1.0819110111675787,0.13190060482588
733,Greece,1994,1.99999982163818,1.1003162490554814,0.170117853482609
734,Greece,1995,2.09972005871278,1.1404585376339695,0.36482500929116
735,Greece,1996,2.86212891217133,1.1692609385044264,0.252551056614571
736,Greece,1997,4.48419879076415,1.2025681255927745,0.284856750033488
737,Greece,1998,3.89490531208759,1.277214383342549,0.620723734158346
738,Greece,1999,3.07259634663546,1.2769375033566113,-0.0021678426859980003
739,Greece,2000,3.91977090463944,1.3429875750761635,0.517253753969402
740,Greece,2001,4.13161196888178,1.3536908042295352,0.07969715693583099
741,Greece,2002,3.922872113952,1.3549340282584486,0.009183958589574999
742,Greece,2003,5.79453077579726,1.4339378073770082,0.583082109319421
743,Greece,2004,5.06099290204227,1.4336272094627691,-0.002166048713139
744,Greece,2005,0.599141880041998,1.4385783898222932,0.034536037868446
745,Greece,2006,5.65243370764124,1.4806937685901211,0.292756926322452
746,Greece,2007,3.27374693269051,1.509652868598206,0.195577915044911
747,Greece,2008,-0.335172557709512,1.465486166511593,-0.29256197239319
748,Greece,2009,-4.30073345814019,1.41364007867465,-0.353780806818231
749,Greece,2010,-5.47862743193934,1.347311947880936,-0.46920097834167
750,Greece,2011,-10.1493148298685,1.3182236611507925,-0.215898677183807
751,Greece,2012,-7.08669678638024,1.2406785476039626,-0.588254602251138
752,Greece,2013,-2.51599722189651,1.1669531220469287,-0.594234708897116
753,Greece,2014,0.475695947137041,1.0970862338395395,-0.598712038105154
754,Greece,2015,-0.196087629724133,1.1099141441063476,0.11692709170101499
755,Greece,2016,-0.487173294301954,1.0891064355180051,-0.187471334596748
756,Greece,2017,1.09214912017283,0.9476225493990764,-1.2990822706105452
757,Greece,2018,1.66842863602514,1.1476988706615143,2.111350361906376
758,Greece,2019,1.80359525615141,1.1197738827584305,-0.243312846400108
759,Greece,2020,-9.01912908499726,0.996553786326023,-1.10040159294365
760,India,1981,6.00620362601497,4.857424341524852,1.072424863302992
761,India,1982,3.47573323969961,4.809776466946237,-0.09809288056488201
762,India,1983,7.28889290305703,5.058180643460807,0.516456800480551
763,India,1984,3.82073785610604,5.403306785457833,0.682312804393814
764,India,1985,5.25429922311382,5.703345685004661,0.555287551605132
765,India,1986,4.77656416847516,6.104126140736896,0.70271114161285
766,India,1987,3.96535563481719,6.490272962539663,0.632599675858192
767,India,1988,9.62778291607844,7.064285360406006,0.884419501582458
768,India,1989,5.94734333181324,7.716289041685995,0.922957734598812
769,India,1990,5.53345456125301,8.282524512917737,0.733818378462427
770,India,1991,1.05683143336988,8.739587345715586,0.551840000092962
771,India,1992,5.48239602167047,9.189980125561524,0.515347878600622
772,India,1993,4.75077621965234,9.41849303964844,0.248654415966926
773,India,1994,6.65892406734025,9.925636566371413,0.53845506344601
774,India,1995,7.57449184032379,10.667224841738282,0.7471442969002209
775,India,1996,7.5495222488198,11.093872803386049,0.39996153449245203
776,India,1997,4.0498208490926,11.707235656676716,0.552884339095236
777,India,1998,6.18441582090618,12.418187923588231,0.607275951181571
778,India,1999,8.84575556105509,12.778159919514758,0.289874817599402
779,India,2000,3.84099115681285,13.422651682926745,0.504369774264383
780,India,2001,4.82396626390641,13.4778691677147,0.041137538313826
781,India,2002,3.8039753213758,13.91670459109575,0.32559703460562595
782,India,2003,7.86038147553259,14.414681478665411,0.35782672852614705
783,India,2004,7.92293661286503,15.651294536346889,0.8578844142423401
784,India,2005,7.92343062149763,16.572996387628105,0.5888981573637591
785,India,2006,8.06073257303272,17.458993478877233,0.5346028385733139
786,India,2007,7.66081506504928,18.94720102103473,0.852401682810639
787,India,2008,3.08669805953289,20.05450859680821,0.58441749498735
788,India,2009,7.86188883303498,21.611649124522454,0.77645409270316
789,India,2010,8.49758470158106,22.570051904999183,0.443465824821873
790,India,2011,5.24131500140663,23.942557984062343,0.608109403044461
791,India,2012,5.45638875297365,25.373116402678924,0.597496065194391
792,India,2013,6.38610640094825,26.25964001642039,0.349394847551272
793,India,2014,7.41022760508854,28.07918297389235,0.692904760436237
794,India,2015,7.99625378571471,28.908728304403304,0.295430722212342
795,India,2016,8.25630550179086,30.163967723412725,0.434207760988996
796,India,2017,6.79538341897911,31.323776330147865,0.38450134192224306
797,India,2018,6.45385134497769,33.337262039871206,0.64279788250992
798,India,2019,3.73791851955785,34.14827041621345,0.243273840356859
799,India,2020,-6.59608052232176,32.19088579719276,-0.573201686399711
800,Indonesia,1981,7.87878787878789,1.1795521575806451,0.721255321918317
801,Indonesia,1982,2.24719101123596,1.202678632451613,0.196061485898191
802,Indonesia,1983,4.39560439560441,1.273642762903226,0.590050646422106
803,Indonesia,1984,6.84210526315789,1.4019697096129031,1.0075584021469282
804,Indonesia,1985,2.46305418719213,1.4867446893548388,0.604684817087399
805,Indonesia,1986,5.76923076923077,1.587691811612903,0.6789808834082279
806,Indonesia,1987,5.0,1.6757826571612906,0.554835925360714
807,Indonesia,1988,5.62770562770562,1.7690512761935482,0.55656751568399
808,Indonesia,1989,7.78688524590163,1.961529426870968,1.088030365584276
809,Indonesia,1990,7.22433460076046,2.1606441029198917,1.015099102370087
810,Indonesia,1991,6.77581744104965,2.35057818335965,0.8790623137937539
811,Indonesia,1992,6.49750651682714,2.580697074926076,0.978988459926564
812,Indonesia,1993,6.49640812045304,2.749833658438974,0.6553910769156961
813,Indonesia,1994,7.53997109551439,2.87872831488527,0.46873619446300097
814,Indonesia,1995,8.22000739903493,3.133022352448659,0.883355460286026
815,Indonesia,1996,7.81818707670867,3.359327303091125,0.722321532323553
816,Indonesia,1997,4.69987885390397,3.645702887427704,0.852478959323395
817,Indonesia,1998,-13.1267254923818,3.584047647765825,-0.16911756543435902
818,Indonesia,1999,0.79112608199847,3.913148433919997,0.9182377537846689
819,Indonesia,2000,4.9200677470169,4.188876560898593,0.7046196474136419
820,Indonesia,2001,3.64346644721492,4.4867512413341455,0.7111087569781529
821,Indonesia,2002,4.49947539085764,4.6081952065077365,0.27067238329326
822,Indonesia,2003,4.78036912167654,4.999179087705021,0.8484533828886689
823,Indonesia,2004,5.03087394501685,4.95099600918846,-0.09638198126380801
824,Indonesia,2005,5.69257130383384,5.0942007637197655,0.289244334403693
825,Indonesia,2006,5.50095178520348,5.200793163862817,0.20924263704365098
826,Indonesia,2007,6.34502222667214,5.576480726442396,0.72236589832106
827,Indonesia,2008,6.01370360009123,5.627998341852422,0.092383741533867
828,Indonesia,2009,4.62887118256153,5.806811176083979,0.317720126002563
829,Indonesia,2010,6.22385418062366,6.366625216260704,0.964064480833102
830,Indonesia,2011,6.16978420771008,6.785083992534058,0.657269372798303
831,Indonesia,2012,6.03005065305615,7.02864459950008,0.35896476334563
832,Indonesia,2013,5.5572636889101,6.778798694511522,-0.35546811544053303
833,Indonesia,2014,5.006668425755,6.864648649671351,0.126644792136012
834,Indonesia,2015,4.87632230022123,7.003192416295285,0.201822079605729
835,Indonesia,2016,5.03306918280177,7.072464256873301,0.098914661286233
836,Indonesia,2017,5.06978590134916,7.390629496877205,0.449864754982249
837,Indonesia,2018,5.17429153955024,8.194866621944682,1.08818487708969
838,Indonesia,2019,5.01928768046282,8.746008034229781,0.672544701104984
839,Indonesia,2020,-2.06500494092904,8.098667004443758,-0.740155997173208
840,Iran,1981,-5.69678723333877,1.4671321754804585,0.036483061908278006
841,Iran,1982,23.1712455355792,1.6558140013360247,1.2860588092124439
842,Iran,1983,11.0867168468735,1.9659653693838064,1.873105118072018
