,Year,Original Name,value,Global GDP,percentage
1168,2012,United Kingdom,2727755400457.14,67289476929364.234,0.04053762229895985
1169,2013,United Kingdom,2777396821941.01,69176772533305.99,0.04014926860896551
1170,2014,United Kingdom,2866265260991.21,71309007536300.45,0.0401949958360045
1171,2015,United Kingdom,2934857946213.47,73538145625813.94,0.039909327618172265
1172,2016,United Kingdom,2998403672734.88,75582990729964.86,0.03967034968816289
1173,2017,United Kingdom,3071671779449.63,78135408518116.25,0.03931216125576973
1174,2018,United Kingdom,3124044429026.19,80706893831004.47,0.03870852018624031
1175,2019,United Kingdom,3174163743964.48,82780615837913.9,0.038344287631050675
1176,2020,United Kingdom,2824026234231.55,80173429111037.55,0.03522396716149395
1177,2021,United Kingdom,3036531677286.59,84737960665091.25,0.03583437285312818
1178,1960,United States of America,3457188037625.69,8509615886454.817,0.40626840080157667
1179,1961,United States of America,3536703362491.07,8842199759037.922,0.39998003425291107
1180,1962,United States of America,3752442267603.03,9310481229585.465,0.4030341907225027
1181,1963,United States of America,3917549727377.56,9790702259521.26,0.40012959474564985
1182,1964,United States of America,4144767611565.47,10432203240096.818,0.39730510575511024
1183,1965,United States of America,4410032738705.65,11030164412586.125,0.39981568485720126
1184,1966,United States of America,4696684866721.53,11677006408386.793,0.4022165187259145
1185,1967,United States of America,4814101988389.57,12162266531514.807,0.39582276674461064
1186,1968,United States of America,5045178883832.25,12969530807906.799,0.38900242102485977
1187,1969,United States of America,5201579429231.05,13720926265245.145,0.379098271405084
1188,1970,United States of America,5186833406000.0,15721452634723.645,0.329920747561453
1189,1971,United States of America,5357654069000.0,16389206325984.797,0.3269013741382665
1190,1972,United States of America,5639408133000.0,17305260564259.117,0.3258782560400839
1191,1973,United States of America,5957793470000.0,18409282179237.074,0.3236298630220087
1192,1974,United States of America,5925588519000.0,18745360470339.18,0.3161096063410501
1193,1975,United States of America,5913414038000.0,18920644358504.438,0.31253766658015764
1194,1976,United States of America,6232037023000.0,19921299259238.04,0.3128328600409955
1195,1977,United States of America,6520215954000.0,20800499416368.227,0.3134643944591611
1196,1978,United States of America,6881129791000.0,21652292209205.65,0.31780144681746125
1197,1979,United States of America,7098996359000.0,22547605305337.36,0.3148448033778363
1198,1980,United States of America,7080769709000.0,23402014710452.242,0.3025709451347988
1199,1981,United States of America,7260459769000.0,23857380399675.453,0.3043276188486632
1200,1982,United States of America,7129561854000.0,23948885683595.227,0.2976991058454
1201,1983,United States of America,7456374792000.0,24572837619215.027,0.3034397128872653
1202,1984,United States of America,7995965282000.0,25746906924074.73,0.31056022789764104
1203,1985,United States of America,8329369546000.0,26710420980087.812,0.31183969553341784
1204,1986,United States of America,8617786125000.0,27622286354207.55,0.31198670575244764
1205,1987,United States of America,8915897063000.0,28828124472187.57,0.3092777357611927
1206,1988,United States of America,9288319548000.0,30179081108119.156,0.3077734379891752
1207,1989,United States of America,9629446844000.0,32500407108040.68,0.2962869607137214
1208,1990,United States of America,9811054837000.0,34035570922146.652,0.2882588589285579
1209,1991,United States of America,9800432919000.0,34590690017078.93,0.28332574210462697
1210,1992,United States of America,10145647340000.0,35359079190278.03,0.2869318877169613
1211,1993,United States of America,10424833341000.0,35979407329089.234,0.28974444313793785
1212,1994,United States of America,10844828324000.0,37152453490009.11,0.29190073077990253
1213,1995,United States of America,11135927079000.0,38569136843817.61,0.28872637529053286
1214,1996,United States of America,11556037222000.0,39944510926184.84,0.28930225840929413
1215,1997,United States of America,12069954414000.0,42495979157685.61,0.2840257985164483
1216,1998,United States of America,12610856679000.0,43711875686072.875,0.28849955489368234
1217,1999,United States of America,13215484082000.0,45310401018022.46,0.29166557313724656
1218,2000,United States of America,13754300444000.0,47376894269236.83,0.2903166333748276
1219,2001,United States of America,13885563060000.0,48346601240146.15,0.2872086703888024
1220,2002,United States of America,14121054284000.0,49458013392898.16,0.2855160026712211
1221,2003,United States of America,14515908489000.0,50988456954053.82,0.28469009176097293
1222,2004,United States of America,15075141499000.0,53239516497223.04,0.28315699485712487
1223,2005,United States of America,15600241891000.0,55353650416971.33,0.28182860160956963
1224,2006,United States of America,16034367080000.0,57780047328728.945,0.2775069911032682
1225,2007,United States of America,16356739241000.0,60285207816475.87,0.27132259858495045
1226,2008,United States of America,16376725286000.0,61557882717691.64,0.2660378259126407
1227,2009,United States of America,15950948713000.0,60732455333372.03,0.26264290856416395
1228,2010,United States of America,16383037055000.0,63436183446950.984,0.25826013112375285
1229,2011,United States of America,16636956919000.0,65517911008592.41,0.2539299050120528
1230,2012,United States of America,17016393933000.0,67289476929364.234,0.25288343303459787
1231,2013,United States of America,17329814706000.0,69176772533305.99,0.250514935452595
1232,2014,United States of America,17726282036000.0,71309007536300.45,0.24858405197935599
1233,2015,United States of America,18206020741000.0,73538145625813.94,0.24757247529245802
1234,2016,United States of America,18509601053000.0,75582990729964.86,0.24489109089542646
1235,2017,United States of America,18924571726000.0,78135408518116.25,0.2422022497215485
1236,2018,United States of America,19481973191000.0,80706893831004.47,0.24139168621449014
1237,2019,United States of America,19928975197000.0,82780615837913.9,0.24074446650676445
1238,2020,United States of America,19377380521000.0,80173429111037.55,0.24169329833906653
1239,2021,United States of America,20529459727000.0,84737960665091.25,0.2422699291541641
