,Country,Year,Exajoules,fuel,Total,pct,key1,key2,key3,rank
0,Australia,1965,0.7200696910000001,Oil,1.5361377197096775,0.4687533427250844,Australia,2021,5.7540133146879135,17.0
1,Australia,1965,0.00010611,Natural Gas,1.5361377197096775,6.907583782270138e-05,Australia,2021,5.7540133146879135,17.0
2,Australia,1965,0.0,Nuclear Energy,1.5361377197096775,0.0,Australia,2021,5.7540133146879135,17.0
3,Australia,1965,0.0818586929032258,Hydro,1.5361377197096775,0.053288641931594966,Australia,2021,5.7540133146879135,17.0
4,Australia,1965,0.7273000000000001,Coal,1.5361377197096775,0.47346015312836415,Australia,2021,5.7540133146879135,17.0
5,Australia,1965,0.0034016129032258054,Renwebales,1.5361377197096775,0.0022143931885669037,Australia,2021,5.7540133146879135,17.0
6,Australia,1965,0.0034016129032258054,Other,1.5361377197096775,0.0022143931885669037,Australia,2021,5.7540133146879135,17.0
7,Australia,1966,0.7705711870000002,Oil,1.6092292516451614,0.47884487944289045,Australia,2021,5.7540133146879135,17.0
8,Australia,1966,0.00014148,Natural Gas,1.6092292516451614,8.791786493774018e-05,Australia,2021,5.7540133146879135,17.0
9,Australia,1966,0.0,Nuclear Energy,1.6092292516451614,0.0,Australia,2021,5.7540133146879135,17.0
10,Australia,1966,0.07818916529032259,Hydro,1.6092292516451614,0.048587959242219564,Australia,2021,5.7540133146879135,17.0
11,Australia,1966,0.7537999999999999,Coal,1.6092292516451614,0.4684230038879597,Australia,2021,5.7540133146879135,17.0
12,Australia,1966,0.003263709677419355,Renwebales,1.6092292516451614,0.002028119780996257,Australia,2021,5.7540133146879135,17.0
13,Australia,1966,0.003263709677419355,Other,1.6092292516451614,0.002028119780996257,Australia,2021,5.7540133146879135,17.0
14,Australia,1967,0.8437959599999999,Oil,1.7064675961935483,0.49446937163188664,Australia,2021,5.7540133146879135,17.0
15,Australia,1967,0.00014148,Natural Gas,1.7064675961935483,8.290810813846434e-05,Australia,2021,5.7540133146879135,17.0
16,Australia,1967,0.0,Nuclear Energy,1.7064675961935483,0.0,Australia,2021,5.7540133146879135,17.0
17,Australia,1967,0.08096483361290323,Hydro,1.7064675961935483,0.047445866416393506,Australia,2021,5.7540133146879135,17.0
18,Australia,1967,0.7748999999999999,Coal,1.7064675961935483,0.45409593579655083,Australia,2021,5.7540133146879135,17.0
19,Australia,1967,0.00333266129032258,Renwebales,1.7064675961935483,0.001952959023515257,Australia,2021,5.7540133146879135,17.0
20,Australia,1967,0.00333266129032258,Other,1.7064675961935483,0.001952959023515257,Australia,2021,5.7540133146879135,17.0
21,Australia,1968,0.9190259559999999,Oil,1.8093382388387096,0.507934855005253,Australia,2021,5.7540133146879135,17.0
22,Australia,1968,0.00109647,Natural Gas,1.8093382388387096,0.000606006094639192,Australia,2021,5.7540133146879135,17.0
23,Australia,1968,0.0,Nuclear Energy,1.8093382388387096,0.0,Australia,2021,5.7540133146879135,17.0
24,Australia,1968,0.08463436122580646,Hydro,1.8093382388387096,0.046776417702931804,Australia,2021,5.7540133146879135,17.0
25,Australia,1968,0.7981,Coal,1.8093382388387096,0.4411004989936242,Australia,2021,5.7540133146879135,17.0
26,Australia,1968,0.003240725806451613,Renwebales,1.8093382388387096,0.0017911111017758696,Australia,2021,5.7540133146879135,17.0
27,Australia,1968,0.003240725806451613,Other,1.8093382388387096,0.0017911111017758696,Australia,2021,5.7540133146879135,17.0
28,Australia,1969,0.944813246,Oil,1.883970982451613,0.5015009545266529,Australia,2021,5.7540133146879135,17.0
29,Australia,1969,0.014855399999999998,Natural Gas,1.883970982451613,0.007885153295019785,Australia,2021,5.7540133146879135,17.0
30,Australia,1969,0.0,Nuclear Energy,1.883970982451613,0.0,Australia,2021,5.7540133146879135,17.0
31,Australia,1969,0.09244386870967743,Hydro,1.883970982451613,0.04906862662469468,Australia,2021,5.7540133146879135,17.0
32,Australia,1969,0.8254,Coal,1.883970982451613,0.43811715131934054,Australia,2021,5.7540133146879135,17.0
33,Australia,1969,0.0032292338709677413,Renwebales,1.883970982451613,0.0017140571171460064,Australia,2021,5.7540133146879135,17.0
34,Australia,1969,0.0032292338709677413,Other,1.883970982451613,0.0017140571171460064,Australia,2021,5.7540133146879135,17.0
35,Australia,1970,1.044703518,Oil,2.0553652205029675,0.508281208409448,Australia,2021,5.7540133146879135,17.0
36,Australia,1970,0.062294308631999994,Natural Gas,2.0553652205029675,0.03030814573030285,Australia,2021,5.7540133146879135,17.0
37,Australia,1970,0.0,Nuclear Energy,2.0553652205029675,0.0,Australia,2021,5.7540133146879135,17.0
38,Australia,1970,0.10826860354838709,Hydro,2.0553652205029675,0.05267609010231901,Australia,2021,5.7540133146879135,17.0
39,Australia,1970,0.8341000000000001,Coal,2.0553652205029675,0.4058159550816413,Australia,2021,5.7540133146879135,17.0
40,Australia,1970,0.0029993951612903224,Renwebales,2.0553652205029675,0.00145930033814445,Australia,2021,5.7540133146879135,17.0
41,Australia,1970,0.0029993951612903224,Other,2.0553652205029675,0.00145930033814445,Australia,2021,5.7540133146879135,17.0
42,Australia,1971,1.099960433,Oil,2.1587298214092776,0.5095405743187982,Australia,2021,5.7540133146879135,17.0
43,Australia,1971,0.09297604569960001,Natural Gas,2.1587298214092776,0.04306979260559004,Australia,2021,5.7540133146879135,17.0
44,Australia,1971,0.0,Nuclear Energy,2.1587298214092776,0.0,Australia,2021,5.7540133146879135,17.0
45,Australia,1971,0.12249858464516131,Hydro,2.1587298214092776,0.056745676754115945,Australia,2021,5.7540133146879135,17.0
46,Australia,1971,0.83725,Coal,2.1587298214092776,0.3878438106040618,Australia,2021,5.7540133146879135,17.0
47,Australia,1971,0.0030223790322580642,Renwebales,2.1587298214092776,0.0014000728587169713,Australia,2021,5.7540133146879135,17.0
48,Australia,1971,0.0030223790322580642,Other,2.1587298214092776,0.0014000728587169713,Australia,2021,5.7540133146879135,17.0
49,Australia,1972,1.11972008,Oil,2.2571598054071744,0.49607479156665696,Australia,2021,5.7540133146879135,17.0
50,Australia,1972,0.13346734631040003,Natural Gas,2.2571598054071744,0.05913065879990873,Australia,2021,5.7540133146879135,17.0
51,Australia,1972,0.0,Nuclear Energy,2.2571598054071744,0.0,Australia,2021,5.7540133146879135,17.0
52,Australia,1972,0.12298689522580647,Hydro,2.2571598054071744,0.05448745584215318,Australia,2021,5.7540133146879135,17.0
53,Australia,1972,0.8745499999999999,Coal,2.2571598054071744,0.3874559514594217,Australia,2021,5.7540133146879135,17.0
54,Australia,1972,0.003217741935483871,Renwebales,2.2571598054071744,0.0014255711659296605,Australia,2021,5.7540133146879135,17.0
55,Australia,1972,0.003217741935483871,Other,2.2571598054071744,0.0014255711659296605,Australia,2021,5.7540133146879135,17.0
56,Australia,1973,1.194814635,Oil,2.4135656030024646,0.49504129223322374,Australia,2021,5.7540133146879135,17.0
57,Australia,1973,0.16944767974440003,Natural Gas,2.4135656030024646,0.0702063700003049,Australia,2021,5.7540133146879135,17.0
58,Australia,1973,0.0,Nuclear Energy,2.4135656030024646,0.0,Australia,2021,5.7540133146879135,17.0
59,Australia,1973,0.13078473987096778,Hydro,2.4135656030024646,0.054187356543477484,Australia,2021,5.7540133146879135,17.0
60,Australia,1973,0.91075,Coal,2.4135656030024646,0.37734627924222613,Australia,2021,5.7540133146879135,17.0
61,Australia,1973,0.003884274193548386,Renwebales,2.4135656030024646,0.0016093509903838399,Australia,2021,5.7540133146879135,17.0
62,Australia,1973,0.003884274193548386,Other,2.4135656030024646,0.0016093509903838399,Australia,2021,5.7540133146879135,17.0
63,Australia,1974,1.266246588,Oil,2.567773951623226,0.49313008537980474,Australia,2021,5.7540133146879135,17.0
64,Australia,1974,0.19332716472,Natural Gas,2.567773951623226,0.07528979122083065,Australia,2021,5.7540133146879135,17.0
65,Australia,1974,0.0,Nuclear Energy,2.567773951623226,0.0,Australia,2021,5.7540133146879135,17.0
66,Australia,1974,0.14769011825806452,Hydro,2.567773951623226,0.05751679121314467,Australia,2021,5.7540133146879135,17.0
67,Australia,1974,0.9506500000000001,Coal,2.567773951623226,0.3702233989090215,Australia,2021,5.7540133146879135,17.0
68,Australia,1974,0.004930040322580645,Renwebales,2.567773951623226,0.0019199666385992058,Australia,2021,5.7540133146879135,17.0
69,Australia,1974,0.004930040322580645,Other,2.567773951623226,0.0019199666385992058,Australia,2021,5.7540133146879135,17.0
70,Australia,1975,1.2531762700000002,Oil,2.611660326306749,0.4798389198537797,Australia,2021,5.7540133146879135,17.0
71,Australia,1975,0.2076118941132,Natural Gas,2.611660326306749,0.07949421753739014,Australia,2021,5.7540133146879135,17.0
72,Australia,1975,0.0,Nuclear Energy,2.611660326306749,0.0,Australia,2021,5.7540133146879135,17.0
