,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
2546,Sweden,2007,0.0343922177600065,2.338035375893429,0.00150757269348857
2547,Sweden,2008,-0.00450559256743361,2.30193087424397,-0.00154422392499781
2548,Sweden,2009,-0.0433979057452935,2.11098208355135,-0.00829515746233402
2549,Sweden,2010,0.0595210700755608,2.237901835215392,0.00601235570178413
2550,Sweden,2011,0.031953332348894,2.212656999233429,-0.0011280582367248103
2551,Sweden,2012,-0.00588304568990736,2.3488030310919843,0.006153056343831089
2552,Sweden,2013,0.01187775715906,2.20059499632914,-0.00630993884122929
2553,Sweden,2014,0.0265779827531642,2.190451669342211,-0.00046093565621340994
2554,Sweden,2015,0.0448928158790491,2.2644073988876205,0.0033762776225790105
2555,Sweden,2016,0.020705931505209597,2.223380740993162,-0.0018118055043722498
2556,Sweden,2017,0.025679245252647597,2.2953757822443994,0.00323808873234541
2557,Sweden,2018,0.0195002284569983,2.248587396810611,-0.00203837584223525
2558,Sweden,2019,0.0198619587380391,2.338392530259674,0.0039938466957718695
2559,Sweden,2020,-0.029441819195261298,2.225696605515288,-0.00481937584413479
2560,Switzerland,1981,0.0160133592994069,1.1049831490967743,-9.334533235910001e-05
2561,Switzerland,1982,-0.0130941749551971,1.082671199247312,-0.00201921177419768
2562,Switzerland,1983,0.006390795448642171,1.1259185477849465,0.00399450438579143
2563,Switzerland,1984,0.030084563224777303,1.090894077591398,-0.00311074635571579
2564,Switzerland,1985,0.0367359592441443,1.1655957488064514,0.00684774743483698
2565,Switzerland,1986,0.0185863289831529,1.223508293591398,0.00496849313702867
2566,Switzerland,1987,0.0158547800819157,1.2163000969892477,-0.00058914162167156
2567,Switzerland,1988,0.0327759637728786,1.2255754460537631,0.0007625872173713899
2568,Switzerland,1989,0.043307940236221795,1.1453864238924731,-0.00654296905339375
2569,Switzerland,1990,0.0367462569741268,1.1938513829892474,0.0042313194993242
2570,Switzerland,1991,-0.00915816589200674,1.2260599084946238,0.0026978672525159904
2571,Switzerland,1992,-0.000437329157835507,1.245798476172043,0.0016099186948910602
2572,Switzerland,1993,-0.00125983737617119,1.2437063068494625,-0.00016793802228827
2573,Switzerland,1994,0.0126975773198117,1.306712062182796,0.005065967341834819
2574,Switzerland,1995,0.004808665744638179,1.238383207591398,-0.005229067410402441
2575,Switzerland,1996,0.00493909886300315,1.1962475631505376,-0.0034024722059024202
2576,Switzerland,1997,0.0226916811879858,1.2791384681720437,0.006929243375275709
2577,Switzerland,1998,0.030653313754570602,1.2863722034946237,0.00056551620505305
2578,Switzerland,1999,0.0174553440094867,1.344333282247312,0.00450577823395346
2579,Switzerland,2000,0.0397640923409377,1.3116105755591398,-0.00243412159174322
2580,Switzerland,2001,0.0157581726236337,1.4008556182325096,0.006804233233276919
2581,Switzerland,2002,-5.50646252790443e-05,1.3040797585785635,-0.00690833933164719
2582,Switzerland,2003,-0.00046846372969653797,1.2900933208188583,-0.00107251398295993
2583,Switzerland,2004,0.0282152811537493,1.271375287469283,-0.00145090537618586
2584,Switzerland,2005,0.0288263843406537,1.2196218393446718,-0.00407066651638543
2585,Switzerland,2006,0.040150076076315294,1.26913484217827,0.00405970123167049
2586,Switzerland,2007,0.0399572224602716,1.2549377763375358,-0.00111864124826698
2587,Switzerland,2008,0.027555114357531097,1.2966811705520178,0.0033263317912309402
2588,Switzerland,2009,-0.0207963321979709,1.292964417182419,-0.00028663587117691
2589,Switzerland,2010,0.0326810165603702,1.2592091173093982,-0.00261069055145223
2590,Switzerland,2011,0.019204459853370298,1.1953227544355336,-0.005073530837385689
2591,Switzerland,2012,0.012171936568408901,1.2633482880135058,0.00569097620919094
2592,Switzerland,2013,0.0182166779082581,1.2961653933835424,0.0025976293062967
2593,Switzerland,2014,0.0244684515688446,1.237421751148378,-0.00453211006365619
2594,Switzerland,2015,0.016577687112717402,1.209949000062889,-0.00222016067359356
2595,Switzerland,2016,0.0204518646926613,1.1380338244243429,-0.0059436534626507494
2596,Switzerland,2017,0.0158481961645738,1.1406489628593377,0.00022979443834347
2597,Switzerland,2018,0.029169050982661104,1.1584617998985016,0.00156164057647598
2598,Switzerland,2019,0.0121099220711962,1.2088432682223569,0.00434899694821784
2599,Switzerland,2020,-0.023928260415974602,1.1122815098881131,-0.00798794689705646
2600,Thailand,1981,0.0590686776303639,0.5263123673374194,0.0005754277832674599
2601,Thailand,1982,0.053523487506674294,0.5393608713136775,0.0024792318756007197
2602,Thailand,1983,0.0558420246919084,0.5912959841145807,0.00962901010494312
2603,Thailand,1984,0.057524302514899296,0.6556180956738065,0.01087815802698932
2604,Thailand,1985,0.046472403565933094,0.6850504226905807,0.0044892487274204
2605,Thailand,1986,0.0553382776724771,0.729236633540264,0.00645006694195429
2606,Thailand,1987,0.09518946022107899,0.8324115672977065,0.014148347602417267
